Date,SP500,FTSE100,HSI,Nikkei225
2022-03-03,7238.89990234375,4363.490234375,22467.33984375,26577.26953125
2022-03-04,6987.10009765625,4328.8701171875,21905.2890625,25985.470703125
2022-03-07,6959.5,4201.08984375,21057.630859375,25221.41015625
2022-03-08,6964.10009765625,4170.7001953125,20765.869140625,24790.94921875
2022-03-09,7190.7001953125,4277.8798828125,20627.7109375,24717.529296875
2022-03-10,7099.10009765625,4259.52001953125,20890.259765625,25690.400390625
2022-03-11,7155.60009765625,4204.31005859375,20553.7890625,25162.779296875
2022-03-14,7193.5,4173.10986328125,19531.66015625,25307.849609375
2022-03-15,7175.7001953125,4262.4501953125,18415.080078125,25346.48046875
2022-03-16,7291.7001953125,4357.85986328125,20087.5,25762.009765625
2022-03-17,7385.2998046875,4411.669921875,21501.23046875,26652.890625
2022-03-18,7404.7001953125,4463.1201171875,21412.400390625,26827.4296875
2022-03-21,7442.39990234375,4461.18017578125,21221.33984375,26827.4296875
2022-03-22,7476.7001953125,4511.60986328125,21889.279296875,27224.109375
2022-03-23,7460.60009765625,4456.240234375,22154.080078125,28040.16015625
2022-03-24,7467.39990234375,4520.16015625,21945.94921875,28110.390625
2022-03-25,7483.39990234375,4543.06005859375,21404.880859375,28149.83984375
2022-03-28,7473.10009765625,4575.52001953125,21684.970703125,27943.890625
2022-03-29,7537.2998046875,4631.60009765625,21927.630859375,28252.419921875
2022-03-30,7578.7998046875,4602.4501953125,22232.029296875,28027.25
2022-03-31,7515.7001953125,4530.41015625,21996.849609375,27821.4296875
2022-04-01,7537.89990234375,4545.85986328125,22039.55078125,27665.98046875
2022-04-04,7558.89990234375,4582.64013671875,22502.310546875,27736.470703125
2022-04-05,7613.7001953125,4525.1201171875,22502.310546875,27787.98046875
2022-04-06,7587.7001953125,4481.14990234375,22080.51953125,27350.30078125
2022-04-07,7551.7998046875,4500.2099609375,21808.98046875,26888.5703125
2022-04-08,7669.60009765625,4488.27978515625,21872.009765625,26985.80078125
2022-04-11,7618.2998046875,4412.52978515625,21208.30078125,26821.51953125
2022-04-12,7576.7001953125,4397.4501953125,21319.130859375,26334.98046875
2022-04-13,7580.7998046875,4446.58984375,21374.369140625,26843.490234375
2022-04-14,7616.39990234375,4392.58984375,21518.080078125,27172.0
2022-04-15,7616.39990234375,4392.58984375,21518.080078125,27093.189453125
2022-04-18,7616.39990234375,4391.68994140625,21518.080078125,26799.7109375
2022-04-19,7601.2998046875,4462.2099609375,21027.759765625,26985.08984375
2022-04-20,7629.2001953125,4459.4501953125,20944.669921875,27217.849609375
2022-04-21,7628.0,4393.66015625,20682.220703125,27553.060546875
2022-04-22,7521.7001953125,4271.77978515625,20638.51953125,27105.259765625
2022-04-25,7380.5,4296.1201171875,19869.33984375,26590.779296875
2022-04-26,7386.2001953125,4175.2001953125,19934.7109375,26700.109375
2022-04-27,7425.60009765625,4183.9599609375,19946.359375,26386.630859375
2022-04-28,7509.2001953125,4287.5,20276.169921875,26847.900390625
2022-04-29,7544.60009765625,4131.93017578125,21089.390625,26847.900390625
2022-05-02,7544.60009765625,4155.3798828125,21089.390625,26818.529296875
2022-05-03,7561.2998046875,4175.47998046875,21101.890625,26818.529296875
2022-05-04,7493.5,4300.169921875,20869.51953125,26818.529296875
2022-05-05,7503.2998046875,4146.8701171875,20793.400390625,26818.529296875
2022-05-06,7387.89990234375,4123.33984375,20001.9609375,27003.560546875
2022-05-09,7216.60009765625,3991.239990234375,20001.9609375,26319.33984375
2022-05-10,7243.2001953125,4001.050048828125,19633.689453125,26167.099609375
2022-05-11,7347.7001953125,3935.179931640625,19824.5703125,26213.640625
2022-05-12,7233.2998046875,3930.080078125,19380.33984375,25748.720703125
2022-05-13,7418.2001953125,4023.889892578125,19898.76953125,26427.650390625
2022-05-16,7464.7998046875,4008.010009765625,19950.2109375,26547.05078125
2022-05-17,7518.39990234375,4088.85009765625,20602.51953125,26659.75
2022-05-18,7438.10009765625,3923.679931640625,20644.279296875,26911.19921875
2022-05-19,7302.7001953125,3900.7900390625,20120.6796875,26402.83984375
2022-05-20,7390.0,3901.360107421875,20717.240234375,26739.029296875
2022-05-23,7513.39990234375,3973.75,20470.060546875,27001.51953125
2022-05-24,7484.39990234375,3941.47998046875,20112.099609375,26748.140625
2022-05-25,7522.7998046875,3978.72998046875,20171.26953125,26677.80078125
2022-05-26,7564.89990234375,4057.840087890625,20116.19921875,26604.83984375
2022-05-27,7585.5,4158.240234375,20697.359375,26781.6796875
2022-05-30,7600.10009765625,4158.240234375,21123.9296875,27369.4296875
2022-05-31,7607.7001953125,4132.14990234375,21415.19921875,27279.80078125
2022-06-01,7533.0,4101.22998046875,21294.939453125,27457.890625
2022-06-02,7533.0,4176.81982421875,21082.130859375,27413.880859375
2022-06-03,7533.0,4108.5400390625,21082.130859375,27761.5703125
2022-06-06,7608.2001953125,4121.43017578125,21653.900390625,27915.890625
2022-06-07,7598.89990234375,4160.68017578125,21531.669921875,27943.94921875
2022-06-08,7593.0,4115.77001953125,22014.58984375,28234.2890625
2022-06-09,7476.2001953125,4017.820068359375,21869.05078125,28246.529296875
2022-06-10,7317.5,3900.860107421875,21806.1796875,27824.2890625
2022-06-13,7205.7998046875,3749.6298828125,21067.580078125,26987.439453125
2022-06-14,7187.5,3735.47998046875,21067.990234375,26629.859375
2022-06-15,7273.39990234375,3789.989990234375,21308.2109375,26326.16015625
2022-06-16,7045.0,3666.77001953125,20845.4296875,26431.19921875
2022-06-17,7016.2998046875,3674.840087890625,21075.0,25963.0
2022-06-20,7121.7998046875,3674.840087890625,21163.91015625,25771.220703125
2022-06-21,7152.10009765625,3764.7900390625,21559.58984375,26246.310546875
2022-06-22,7089.2001953125,3759.889892578125,21008.33984375,26149.55078125
2022-06-23,7020.5,3795.72998046875,21273.869140625,26171.25
2022-06-24,7208.7998046875,3911.739990234375,21719.060546875,26491.970703125
2022-06-27,7258.2998046875,3900.110107421875,22229.51953125,26871.26953125
2022-06-28,7323.39990234375,3821.550048828125,22418.970703125,27049.470703125
2022-06-29,7312.2998046875,3818.830078125,21996.890625,26804.599609375
2022-06-30,7169.2998046875,3785.3798828125,21859.7890625,26393.0390625
2022-07-01,7168.7001953125,3825.330078125,21859.7890625,25935.619140625
2022-07-04,7232.7001953125,3825.330078125,21830.349609375,26153.810546875
2022-07-05,7025.5,3831.389892578125,21853.0703125,26423.470703125
2022-07-06,7107.7998046875,3845.080078125,21586.66015625,26107.650390625
2022-07-07,7189.10009765625,3902.6201171875,21643.580078125,26490.529296875
2022-07-08,7196.2001953125,3899.3798828125,21725.779296875,26517.189453125
2022-07-11,7196.60009765625,3854.429931640625,21124.19921875,26812.30078125
2022-07-12,7209.89990234375,3818.800048828125,20844.740234375,26336.66015625
2022-07-13,7156.39990234375,3801.780029296875,20797.94921875,26478.76953125
2022-07-14,7039.7998046875,3790.3798828125,20751.2109375,26643.390625
2022-07-15,7159.0,3863.159912109375,20297.720703125,26788.470703125
2022-07-18,7223.2001953125,3830.85009765625,20846.1796875,26788.470703125
2022-07-19,7296.2998046875,3936.68994140625,20661.060546875,26961.6796875
2022-07-20,7264.2998046875,3959.89990234375,20890.220703125,27680.259765625
2022-07-21,7270.5,3998.949951171875,20574.630859375,27803.0
2022-07-22,7276.39990234375,3961.6298828125,20609.140625,27914.66015625
2022-07-25,7306.2998046875,3966.840087890625,20562.939453125,27699.25
2022-07-26,7306.2998046875,3921.050048828125,20905.880859375,27655.2109375
2022-07-27,7348.2001953125,4023.610107421875,20670.0390625,27715.75
2022-07-28,7345.2998046875,4072.429931640625,20622.6796875,27815.48046875
2022-07-29,7423.39990234375,4130.2900390625,20156.509765625,27801.640625
2022-08-01,7413.39990234375,4118.6298828125,20165.83984375,27993.349609375
2022-08-02,7409.10009765625,4091.18994140625,19689.2109375,27594.73046875
2022-08-03,7445.7001953125,4155.169921875,19767.08984375,27741.900390625
2022-08-04,7448.10009765625,4151.93994140625,20174.0390625,27932.19921875
2022-08-05,7439.7001953125,4145.18994140625,20201.939453125,28175.869140625
2022-08-08,7482.39990234375,4140.06005859375,20045.76953125,28249.240234375
2022-08-09,7488.2001953125,4122.47021484375,20003.439453125,27999.9609375
2022-08-10,7507.10009765625,4210.240234375,19610.83984375,27819.330078125
2022-08-11,7465.89990234375,4207.27001953125,20082.4296875,27819.330078125
2022-08-12,7500.89990234375,4280.14990234375,20175.619140625,28546.98046875
2022-08-15,7509.2001953125,4297.14013671875,20040.859375,28871.779296875
2022-08-16,7536.10009765625,4305.2001953125,19830.51953125,28868.91015625
2022-08-17,7515.7998046875,4274.0400390625,19922.44921875,29222.76953125
2022-08-18,7541.89990234375,4283.740234375,19763.91015625,28942.140625
2022-08-19,7550.39990234375,4228.47998046875,19773.029296875,28930.330078125
2022-08-22,7533.7998046875,4137.990234375,19656.98046875,28794.5
2022-08-23,7488.10009765625,4128.72998046875,19503.25,28452.75
2022-08-24,7471.5,4140.77001953125,19268.740234375,28313.470703125
2022-08-25,7479.7001953125,4199.1201171875,19968.380859375,28479.009765625
2022-08-26,7427.2998046875,4057.659912109375,20170.0390625,28641.380859375
2022-08-29,7427.2998046875,4030.610107421875,20023.220703125,27878.9609375
2022-08-30,7361.60009765625,3986.159912109375,19949.029296875,28195.580078125
2022-08-31,7284.2001953125,3955.0,19954.390625,28091.529296875
2022-09-01,7148.5,3966.85009765625,19597.310546875,27661.470703125
2022-09-02,7281.2001953125,3924.260009765625,19452.08984375,27650.83984375
2022-09-05,7287.39990234375,3924.260009765625,19225.69921875,27619.609375
2022-09-06,7300.39990234375,3908.18994140625,19202.73046875,27626.509765625
2022-09-07,7237.7998046875,3979.8701171875,19044.30078125,27430.30078125
2022-09-08,7262.10009765625,4006.179931640625,18854.619140625,28065.279296875
2022-09-09,7351.10009765625,4067.360107421875,19362.25,28214.75
2022-09-12,7473.0,4110.41015625,19362.25,28542.109375
2022-09-13,7385.89990234375,3932.68994140625,19326.859375,28614.630859375
2022-09-14,7277.2998046875,3946.010009765625,18847.099609375,27818.619140625
2022-09-15,7282.10009765625,3901.35009765625,18930.380859375,27875.91015625
2022-09-16,7236.7001953125,3873.330078125,18761.689453125,27567.650390625
2022-09-19,7236.7001953125,3899.889892578125,18565.970703125,27567.650390625
2022-09-20,7192.7001953125,3855.929931640625,18781.419921875,27688.419921875
2022-09-21,7237.60009765625,3789.929931640625,18444.619140625,27313.130859375
2022-09-22,7159.5,3757.989990234375,18147.94921875,27153.830078125
2022-09-23,7018.60009765625,3693.22998046875,17933.26953125,27153.830078125
2022-09-26,7021.0,3655.0400390625,17855.140625,26431.55078125
2022-09-27,6984.60009765625,3647.2900390625,17860.310546875,26571.869140625
2022-09-28,7005.39990234375,3719.0400390625,17250.880859375,26173.98046875
2022-09-29,6881.60009765625,3640.469970703125,17165.869140625,26422.05078125
2022-09-30,6893.7998046875,3585.6201171875,17222.830078125,25937.2109375
2022-10-03,6908.7998046875,3678.429931640625,17079.509765625,26215.7890625
2022-10-04,7086.5,3790.929931640625,17079.509765625,26992.2109375
2022-10-05,7052.60009765625,3783.280029296875,18087.970703125,27120.529296875
2022-10-06,6997.2998046875,3744.52001953125,18012.150390625,27311.30078125
2022-10-07,6991.10009765625,3639.659912109375,17740.05078125,27116.109375
2022-10-10,6959.2998046875,3612.389892578125,17216.66015625,27116.109375
2022-10-11,6885.2001953125,3588.840087890625,16832.359375,26401.25
2022-10-12,6826.2001953125,3577.030029296875,16701.029296875,26396.830078125
2022-10-13,6850.2998046875,3669.909912109375,16389.109375,26237.419921875
2022-10-14,6858.7998046875,3583.070068359375,16587.689453125,27090.759765625
2022-10-17,6920.2001953125,3677.949951171875,16612.900390625,26775.7890625
2022-10-18,6936.7001953125,3719.97998046875,16914.580078125,27156.140625
2022-10-19,6925.0,3695.159912109375,16511.279296875,27257.380859375
2022-10-20,6943.89990234375,3665.780029296875,16280.2197265625,27006.9609375
2022-10-21,6969.7001953125,3752.75,16211.1201171875,26890.580078125
2022-10-24,7014.0,3797.340087890625,15180.6904296875,26974.900390625
2022-10-25,7013.5,3859.110107421875,15165.58984375,27250.279296875
2022-10-26,7056.10009765625,3830.60009765625,15317.669921875,27431.83984375
2022-10-27,7073.7001953125,3807.300048828125,15427.9404296875,27345.240234375
2022-10-28,7047.7001953125,3901.06005859375,14863.0595703125,27105.19921875
2022-10-31,7094.5,3871.97998046875,14687.01953125,27587.4609375
2022-11-01,7186.2001953125,3856.10009765625,15455.26953125,27678.919921875
2022-11-02,7144.10009765625,3759.68994140625,15827.169921875,27663.390625
2022-11-03,7188.60009765625,3719.889892578125,15339.490234375,27663.390625
2022-11-04,7334.7998046875,3770.550048828125,16161.1396484375,27199.740234375
2022-11-07,7300.0,3806.800048828125,16595.91015625,27527.640625
