Date,IDU,IYC,IYE,IYF,IYH,IYJ,IYM,IYR,IYW,VAW,VCR,VDE,VFH,VGT,VHT,VIS,VNQ,VPU,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2021-05-11,72.3236083984375,74.19058227539062,23.96762466430664,74.53822326660156,49.72723388671875,106.03221893310547,127.75765991210938,85.81661224365234,87.75940704345703,177.42462158203125,290.845947265625,61.20117950439453,82.93081665039062,351.0171813964844,221.22320556640625,186.6165008544922,81.17585754394531,124.3502426147461,39.89903259277344,73.01219940185547,21.864362716674805,34.16055679321289,96.53589630126953,65.10546875,62.20726776123047,35.903541564941406,28.501934051513672,113.84896087646484,82.97425842285156
2021-05-12,70.65033721923828,72.10113525390625,24.070560455322266,73.29209899902344,49.184242248535156,103.22908782958984,124.36155700683594,83.69561004638672,85.19385528564453,172.5296173095703,280.3880615234375,61.39487838745117,81.5973129272461,340.6864929199219,218.6297149658203,181.61192321777344,79.12077331542969,121.33877563476562,38.8943977355957,71.58170318603516,21.968935012817383,33.81047058105469,94.22218322753906,63.274383544921875,61.378536224365234,35.032840728759766,27.83577537536621,112.7743148803711,80.16499328613281
2021-05-13,72.01374053955078,72.89804077148438,23.761741638183594,74.53822326660156,49.63106918334961,104.94526672363281,126.07794952392578,84.71649932861328,86.03919982910156,175.30836486816406,283.0241394042969,60.52744674682617,83.32089233398438,344.559326171875,220.15037536621094,185.1235809326172,80.14830780029297,123.75485229492188,39.489898681640625,72.09669494628906,21.701229095458984,34.35402297973633,95.98767852783203,64.11283111572266,62.24252700805664,35.47672653198242,28.372163772583008,113.79338073730469,80.73261260986328
2021-05-14,72.34131622314453,74.01567840576172,24.55951690673828,75.58131408691406,49.93650817871094,106.34683227539062,127.99635314941406,85.658203125,88.27056121826172,177.26817321777344,289.1109619140625,62.582359313964844,84.64532470703125,352.5372009277344,221.9042510986328,187.96861267089844,81.10066986083984,124.32435607910156,39.962677001953125,73.51764678955078,22.374685287475586,34.897560119628906,97.31646728515625,65.52470397949219,62.515838623046875,35.80964279174805,28.51059341430664,114.3677749633789,82.13246154785156
2021-05-17,71.72158813476562,73.49087524414062,25.1085262298584,75.64592742919922,49.80830001831055,105.96546173095703,129.3639373779297,85.73739624023438,87.73973846435547,178.93359375,289.0246887207031,64.08143615722656,84.7450942993164,349.88433837890625,221.4657440185547,187.47097778320312,81.18419647216797,123.25439453125,40.312705993652344,72.9359130859375,22.893367767333984,34.96205139160156,97.01911926269531,65.04283142089844,62.427669525146484,35.826717376708984,28.277002334594727,114.15469360351562,81.98332214355469
2021-05-18,71.69503784179688,73.24790954589844,24.533788681030273,74.94440460205078,49.898799896240234,104.52574920654297,128.01463317871094,85.85182189941406,87.14999389648438,176.78054809570312,286.6762390136719,62.62446594238281,83.60211181640625,347.5896911621094,221.82029724121094,184.80433654785156,81.2009048461914,123.2285385131836,39.867210388183594,72.19204711914062,22.36213493347168,34.47378158569336,95.60670471191406,64.52241516113281,62.23369216918945,35.8950080871582,28.272676467895508,114.19172668457031,81.34354400634766
2021-05-19,71.53565216064453,72.74253845214844,23.933307647705078,74.519775390625,49.75740051269531,104.02043914794922,125.70162963867188,85.61419677734375,87.54315185546875,173.86380004882812,283.848388671875,61.10010528564453,83.12133026123047,348.8096008300781,221.26052856445312,183.47100830078125,80.94194030761719,123.04730224609375,39.258079528808594,72.30650329589844,21.805801391601562,34.26189422607422,95.06775665283203,64.74888610839844,62.03093719482422,35.758419036865234,28.2250919342041,113.9971694946289,80.66045379638672
2021-05-20,72.11112976074219,73.4131088256836,23.907575607299805,74.85208892822266,50.37580490112305,104.70690155029297,125.72916412353516,86.67028045654297,89.37146759033203,173.8914337158203,285.93817138671875,61.041175842285156,83.27555084228516,355.7128601074219,224.0312957763672,183.9686737060547,81.8525390625,123.9964828491211,39.280799865722656,73.5462646484375,21.772342681884766,34.28030776977539,95.28148651123047,65.98729705810547,62.604007720947266,36.20230484008789,28.471662521362305,115.19227600097656,81.48784637451172
2021-05-21,72.43870544433594,73.2381820678711,23.96762466430664,75.32286834716797,50.36260986328125,104.93572998046875,126.0504379272461,86.52066040039062,88.90946197509766,174.44345092773438,285.0179748535156,61.19276428222656,84.00123596191406,354.0088806152344,223.90066528320312,184.9827117919922,81.76900482177734,124.5745620727539,39.36716842651367,73.2983169555664,21.818349838256836,34.62118148803711,95.74609375,65.62589263916016,62.612823486328125,36.14255905151367,28.618730545043945,115.21082305908203,81.07897186279297
2021-05-24,72.37675476074219,73.76299285888672,24.190654754638672,75.7566909790039,50.41162872314453,105.78429412841797,127.20693969726562,87.49756622314453,90.6591567993164,175.8788299560547,287.4239807128906,61.71492004394531,84.28246307373047,360.16656494140625,224.24588012695312,186.12828063964844,82.78816223144531,124.47106170654297,39.71720504760742,74.63343811035156,22.035863876342773,34.7869987487793,96.34078216552734,66.79203796386719,62.79795837402344,36.53523254394531,28.56682777404785,115.32197570800781,81.8823013305664
2021-05-25,71.4471206665039,73.96707153320312,23.70169448852539,75.21208190917969,50.30038833618164,105.5363998413086,126.08715057373047,87.57675170898438,90.79679107666016,174.0938262939453,288.3058166503906,60.45164108276367,83.34810638427734,360.2826843261719,223.67677307128906,185.33016967773438,82.76313018798828,122.91790008544922,39.38080596923828,74.6143569946289,21.588287353515625,34.43693161010742,96.05274963378906,66.8113021850586,62.81558609008789,36.63766098022461,28.22077178955078,114.97918701171875,82.1420669555664
2021-05-26,71.46483612060547,74.40441131591797,23.950464248657227,75.41514587402344,50.1024169921875,105.73662567138672,126.2890625,87.8671875,91.03268432617188,174.4250946044922,292.1208801269531,61.09170913696289,83.7835464477539,360.9895324707031,223.04238891601562,186.13766479492188,83.13069915771484,123.07318878173828,39.394447326660156,75.10071563720703,21.780698776245117,34.53826904296875,96.35936737060547,66.80648040771484,62.683326721191406,36.723018646240234,28.2250919342041,114.31217193603516,82.92616271972656
2021-05-27,71.04874420166016,74.58904266357422,23.933307647705078,75.95053100585938,50.059059143066406,106.76634979248047,127.49146270751953,87.5679702758789,90.64934539794922,176.0720672607422,293.23284912109375,61.2096061706543,84.63626861572266,359.4693908691406,222.78115844726562,188.39114379882812,82.93854522705078,122.23619842529297,39.70811462402344,75.38682556152344,21.797433853149414,34.934410095214844,97.67884826660156,66.4547119140625,62.295433044433594,36.680335998535156,28.034765243530273,114.0620346069336,83.25807189941406
2021-05-28,71.38514709472656,74.53074645996094,23.9762020111084,76.08900451660156,50.24382019042969,106.80448150634766,127.66590881347656,88.17521667480469,90.88521575927734,176.0904541015625,292.4179992675781,61.27699279785156,84.82674407958984,360.4376525878906,223.8820343017578,188.7010040283203,83.43978881835938,122.88337707519531,39.66720199584961,75.13887786865234,21.83926010131836,34.9989013671875,97.67884826660156,66.6908187866211,62.427669525146484,36.92789077758789,28.186166763305664,114.50670623779297,83.14261627197266
2021-06-01,71.09300994873047,74.35580444335938,24.885488510131836,76.67053985595703,49.434993743896484,107.12865447998047,129.6484832763672,89.56573486328125,90.56085205078125,178.5931396484375,292.5617980957031,63.82038497924805,85.3347396850586,358.8208312988281,220.52352905273438,189.6493377685547,84.94349670410156,122.36561584472656,40.22179412841797,75.1865463256836,22.680038452148438,35.21078872680664,98.05982971191406,66.36316680908203,62.2160758972168,37.55957794189453,28.013137817382812,112.6260757446289,82.98387908935547
2021-06-02,71.38514709472656,74.2197494506836,25.331560134887695,76.99361419677734,49.308677673339844,106.88076782226562,128.7122344970703,90.63943481445312,90.89506530761719,176.99220275878906,291.4211120605469,65.0583724975586,85.3347396850586,360.8635559082031,220.04771423339844,188.86996459960938,85.9376449584961,122.9437484741211,39.88540267944336,74.95767211914062,23.102519989013672,35.26606369018555,97.78105926513672,66.8209457397461,62.44529724121094,38.080291748046875,28.16020965576172,112.40371704101562,82.59904479980469
2021-06-03,71.87207794189453,73.4616928100586,25.41734504699707,76.99361419677734,49.467044830322266,106.53751373291016,128.30836486816406,90.46343994140625,89.9907455444336,176.7161407470703,287.7019348144531,65.25208282470703,85.5615463256836,357.0006408691406,220.7100830078125,188.03431701660156,85.62018585205078,123.7203369140625,39.87629699707031,74.4522476196289,23.16526222229004,35.3489875793457,97.56735229492188,66.19933319091797,62.83319854736328,38.00345993041992,28.328908920288086,112.7464828491211,81.61772155761719
2021-06-04,71.78355407714844,73.85044860839844,25.580333709716797,77.17823791503906,49.689537048339844,107.1477279663086,128.6571502685547,90.47222137451172,91.80923461914062,177.2037811279297,289.7531433105469,65.73211669921875,85.71572875976562,363.7488708496094,221.5777130126953,188.96392822265625,85.66195678710938,123.47872924804688,39.962677001953125,75.52031707763672,23.320032119750977,35.44111633300781,97.88328552246094,67.4714584350586,63.05361557006836,38.0376091003418,28.2856502532959,113.1078109741211,82.27195739746094
2021-06-07,71.91637420654297,73.78242492675781,25.51170539855957,77.01206970214844,49.94404602050781,106.33729553222656,127.14270782470703,91.36111450195312,92.13362121582031,175.17955017089844,290.3571472167969,65.49629974365234,85.34381103515625,364.2522888183594,223.3782196044922,188.08123779296875,86.67279052734375,123.84117889404297,39.47626876831055,75.91133117675781,23.21963882446289,35.21078872680664,97.20494079589844,67.45701599121094,62.94783020019531,38.39613723754883,28.33755874633789,113.51543426513672,82.27195739746094
2021-06-08,71.37631225585938,74.14200592041016,25.726163864135742,77.03975677490234,49.76493835449219,106.69959259033203,127.4363784790039,91.95075988769531,92.11395263671875,175.8788299560547,293.0889587402344,66.08584594726562,85.271240234375,364.89129638671875,223.07969665527344,188.7291717529297,87.39122772216797,122.91790008544922,39.549007415771484,75.69198608398438,23.420425415039062,35.11866760253906,97.45584106445312,67.4618148803711,62.418853759765625,38.60100173950195,28.095321655273438,113.16339111328125,82.9357681274414
2021-06-09,71.94290924072266,73.65608215332031,25.57175064086914,76.54129028320312,50.32113265991211,105.87012481689453,126.43590545654297,92.1531982421875,92.16310119628906,174.68272399902344,291.2965087890625,65.74053192138672,84.39131164550781,364.6976013183594,224.9641876220703,186.7855224609375,87.5081787109375,124.00513458251953,39.239891052246094,75.61569213867188,23.27402114868164,34.7869987487793,96.4615707397461,67.5100326538086,62.119102478027344,38.643680572509766,28.34621238708496,114.25658416748047,82.47880554199219
2021-06-10,72.46882629394531,74.00923156738281,25.559663772583008,76.13227844238281,51.176918029785156,105.74305725097656,125.75088500976562,92.84663391113281,92.96685028076172,173.67056274414062,291.6512145996094,65.63946533203125,83.48418426513672,367.9798889160156,228.8078155517578,185.7808380126953,88.1347427368164,124.8507308959961,39.003517150878906,76.02577209472656,23.244741439819336,34.38165283203125,95.98767852783203,68.00634002685547,62.50701904296875,39.036354064941406,28.532215118408203,116.21136474609375,82.8684310913086
2021-06-11,72.68276977539062,74.42759704589844,25.481948852539062,76.42841339111328,50.78586196899414,106.12515258789062,126.05470275878906,92.38668060302734,93.47840118408203,174.44345092773438,294.05712890625,65.48788452148438,83.99219512939453,370.2357482910156,227.66966247558594,186.40994262695312,87.78386688232422,125.18721771240234,39.14897155761719,76.11160278320312,23.16526222229004,34.60276412963867,96.18281555175781,68.41110229492188,62.542274475097656,38.78880310058594,28.59710121154785,115.38682556152344,83.32058715820312
2021-06-14,72.71842193603516,74.47624969482422,25.386960983276367,75.9379653930664,50.82741928100586,105.78125762939453,124.58145141601562,92.7935562133789,94.62943267822266,171.9867706298828,293.39569091796875,65.20154571533203,83.12133026123047,374.3215637207031,227.9215545654297,185.40528869628906,88.12637329101562,125.29944610595703,38.667110443115234,76.6170425415039,23.064876556396484,34.24346160888672,95.74609375,69.10501098632812,62.50701904296875,39.01074981689453,28.65766143798828,115.48873138427734,83.34465789794922
2021-06-15,73.0303955078125,74.06761932373047,25.90506935119629,75.9379653930664,50.751853942871094,106.04874420166016,124.2776107788086,91.82059478759766,93.92110443115234,171.72914123535156,291.9579162597656,66.5069351196289,83.52047729492188,371.74609375,227.1286163330078,185.99681091308594,87.18238830566406,125.70500183105469,38.58527755737305,76.17835998535156,23.50408172607422,34.30794906616211,96.15494537353516,68.68094635009766,62.35715103149414,38.652217864990234,28.74417495727539,115.52579498291016,82.90210723876953
2021-06-16,71.94290924072266,73.73682403564453,25.775541305541992,75.69735717773438,50.542152404785156,105.0075454711914,122.81358337402344,90.99800872802734,93.52761840820312,169.96253967285156,291.9291076660156,66.27951049804688,83.4478988647461,370.1873779296875,226.43824768066406,184.26913452148438,86.61431884765625,123.88430786132812,38.1579704284668,75.51078796386719,23.37859535217285,34.2711067199707,95.24430084228516,68.30992126464844,61.528419494628906,38.30223083496094,28.31160545349121,115.08108520507812,82.94058227539062
2021-06-17,72.2103500366211,73.9411392211914,24.834320068359375,74.22596740722656,50.986106872558594,104.0332260131836,119.70135498046875,91.1395263671875,94.73765563964844,165.7300567626953,292.379638671875,63.786659240722656,81.0076904296875,374.96051025390625,228.35069274902344,181.5086212158203,86.5057144165039,124.46243286132812,37.307899475097656,75.82547760009766,22.583831787109375,33.257713317871094,93.77616882324219,69.10018157958984,61.748817443847656,38.44735336303711,28.467330932617188,115.96122741699219,83.25326538085938
