Date,AAVE-USD,ADA-USD,ALGO-USD,APT-USD,AR-USD,ARB-USD,ATOM-USD,AVAX-USD,BCH-USD,BNB-USD,BONK-USD,BTC-USD,DOGE-USD,DOT-USD,EGLD-USD,ETC-USD,ETH-USD,FET-USD,FIL-USD,FTM-USD,GRT-USD,HBAR-USD,ICP-USD,IMX-USD,INJ-USD,LDO-USD,LINK-USD,LTC-USD,MKR-USD,NEAR-USD,OP-USD,PEPE-USD,QNT-USD,RNDR-USD,RUNE-USD,SEI-USD,SHIB-USD,SOL-USD,STX-USD,SUI-USD,TAO-USD,TIA-USD,TON-USD,TRX-USD,UNI-USD,VET-USD,WIF-USD,XLM-USD,XMR-USD,XRP-USD,AKT-USD,APE-USD,AXS-USD,BAT-USD,BLUR-USD,CELO-USD,CFX-USD,CHZ-USD,CKB-USD,COMP-USD,CRV-USD,DASH-USD,DYDX-USD,ENJ-USD,EOS-USD,FLOKI-USD,FLOW-USD,FXS-USD,GALA-USD,GMX-USD,GNO-USD,JASMY-USD,JTO-USD,JUP-USD,KAVA-USD,KSM-USD,MANA-USD,MATIC-USD,MINA-USD,ORDI-USD,PENDLE-USD,PYTH-USD,ROSE-USD,RPL-USD,SAND-USD,SNX-USD,THETA-USD,WLD-USD,XTZ-USD,YFI-USD,ZEC-USD
2021-04-15,466.1648254394531,1.4815880060195923,1.5743780136108398,,28.26983070373535,0.0025309999473392963,27.97422218322754,37.143062591552734,868.155517578125,542.632080078125,,63314.01171875,0.18220700323581696,43.515968322753906,226.83053588867188,28.652196884155273,2519.1162109375,0.652396023273468,171.2221221923828,0.4471229910850525,2.599487066268921,0.38148799538612366,,,14.289850234985352,1.0865529775619507,42.7531623840332,286.5906066894531,3770.799560546875,6.535700798034668,,,40.98025131225586,1.5417430400848389,14.605472564697266,,0.0,27.818313598632812,2.679687023162842,,,,17.987342834472656,0.16464999318122864,0.001307999948039651,0.17657099664211273,,0.641040027141571,344.2444763183594,1.7660670280456543,7.229374885559082,0.19850200414657593,8.027117729187012,1.5226140022277832,,4.4976630210876465,1.1092979907989502,0.5357019901275635,0.03013099916279316,1.9999999949504854e-06,4.049071788787842,327.7560119628906,,3.1765029430389404,7.894041061401367,,38.445655822753906,7.240429878234863,0.025823000818490982,,193.25177001953125,1.096534013748169,,0.05717499926686287,6.924286842346191,476.5946350097656,1.2383739948272705,0.4427329897880554,,,,,0.19996599853038788,19.359813690185547,0.6839050054550171,22.110076904296875,12.607503890991211,,6.811093807220459,50513.578125,252.5044708251953
2021-04-16,442.19439697265625,1.4169490337371826,1.5098190307617188,,26.024215698242188,0.0018489999929443002,25.57723045349121,35.631317138671875,1110.654296875,510.2201843261719,,61572.7890625,0.36586999893188477,41.5379753112793,211.38494873046875,38.53741455078125,2431.946533203125,0.6077340245246887,183.25384521484375,0.45923399925231934,2.5140790939331055,0.3516030013561249,,,13.811927795410156,1.1515779495239258,42.10155487060547,310.61273193359375,3381.328857421875,5.9690070152282715,,,40.148983001708984,1.4279530048370361,14.689126014709473,,9.999999974752427e-07,25.39736557006836,2.376033067703247,,,,16.359390258789062,0.162089005112648,0.001272000023163855,0.23808899521827698,,0.6132630109786987,341.7403564453125,1.55752694606781,6.876063823699951,0.18817399442195892,7.448084831237793,1.527853012084961,,4.366084098815918,1.0754530429840088,0.7739160060882568,0.028049999848008156,9.999999974752427e-07,3.929995059967041,381.2538757324219,,3.0276520252227783,8.534341812133789,,36.58155059814453,6.992458820343018,0.02473600022494793,,184.72427368164062,1.02668297290802,,0.0527850016951561,6.595198154449463,448.55096435546875,1.3135809898376465,0.43644699454307556,,,,,0.18853799998760223,18.272075653076172,0.705685019493103,20.99118995666504,14.282879829406738,,7.234021186828613,53419.79296875,270.6324157714844
2021-04-17,430.1746826171875,1.3848689794540405,1.6978540420532227,,25.714534759521484,0.0018220000201836228,24.64755630493164,34.341453552246094,1006.32421875,520.416748046875,,60683.8203125,0.28417301177978516,42.53594970703125,215.82717895507812,38.32163619995117,2344.89501953125,0.6466019749641418,182.68865966796875,0.49974900484085083,2.4236929416656494,0.3470520079135895,,,13.684043884277344,1.1047840118408203,40.372066497802734,304.7599182128906,3341.222900390625,5.942914962768555,,,44.882328033447266,1.4182699918746948,14.362739562988281,,1.9999999949504854e-06,25.09987449645996,2.2860050201416016,,,,15.739596366882324,0.15743499994277954,0.0012570000253617764,0.22758500277996063,,0.5992550253868103,367.4986267089844,1.5600550174713135,6.604427814483643,0.18851199746131897,7.817193984985352,1.488800048828125,,4.550000190734863,1.0619829893112183,0.626479983329773,0.03014500066637993,0.0,3.8343780040740967,360.3804016113281,,2.999847888946533,7.881689071655273,,35.69586181640625,7.204613208770752,0.02590399980545044,,181.1208038330078,1.1641360521316528,,0.04741600155830383,6.5391340255737305,461.36822509765625,1.5266859531402588,0.40625301003456116,,,,,0.19790300726890564,18.063125610351562,0.667701005935669,20.452939987182617,13.407032012939453,,7.137826919555664,49276.453125,283.8691711425781
2021-04-18,382.0751037597656,1.275501012802124,1.4540380239486694,,24.23509979248047,0.001686000032350421,21.377643585205078,29.253093719482422,965.6826171875,481.03424072265625,,56216.18359375,0.3204750120639801,37.34743118286133,189.7672119140625,37.008113861083984,2237.136962890625,0.5443400144577026,156.309326171875,0.42212700843811035,2.3082358837127686,0.31154701113700867,,,12.112225532531738,0.9518420100212097,39.06591033935547,273.09881591796875,3233.73486328125,5.145927906036377,,,40.71182632446289,1.3302509784698486,16.601327896118164,,1.9999999949504854e-06,32.30291748046875,1.9769309759140015,,,,14.437376976013184,0.14287899434566498,0.0006980000180192292,0.25463199615478516,,0.544734001159668,337.78582763671875,1.4059979915618896,6.215388774871826,0.17361800372600555,6.6506028175354,1.3465770483016968,,4.0295820236206055,0.9709100127220154,0.5489259958267212,0.02785700000822544,0.0,3.221771001815796,315.9982604980469,,2.6948189735412598,7.242908954620361,,32.57156753540039,5.8476128578186035,0.024483000859618187,,167.78306579589844,1.1007800102233887,,0.06251999735832214,5.4557108879089355,406.4522399902344,1.349810004234314,0.3629010021686554,,,,,0.1733659952878952,17.150848388671875,0.5606470108032227,18.008689880371094,11.756941795349121,,6.1657609939575195,53142.5234375,258.4862976074219
2021-04-19,346.81256103515625,1.1979589462280273,1.2934010028839111,,23.784761428833008,0.0016720000421628356,19.2856388092041,26.283065795898438,894.1287231445312,505.0929260253906,,55724.265625,0.40731799602508545,34.81666946411133,168.95016479492188,33.49696350097656,2166.188720703125,0.4772590100765228,154.8578338623047,0.40053901076316833,2.2372028827667236,0.28974899649620056,,,12.201851844787598,0.8900870084762573,35.8793830871582,261.9192199707031,3520.074951171875,4.750551223754883,,,43.391357421875,1.2457929849624634,14.073041915893555,,3.999999989900971e-06,31.67589569091797,2.2910399436950684,,,,14.074214935302734,0.13023899495601654,0.001361000002361834,0.22933900356292725,,0.5012339949607849,355.6329040527344,1.3150440454483032,6.788276195526123,0.18595699965953827,8.10607624053955,1.3247259855270386,,4.12403678894043,1.067183017730713,0.506542980670929,0.024699000641703606,9.999999974752427e-07,2.8283729553222656,294.12933349609375,,2.4127719402313232,6.626222133636475,,32.90378952026367,5.109413146972656,0.024532999843358994,,163.51393127441406,1.0874940156936646,,0.055406998842954636,4.95648717880249,370.2381896972656,1.3172399997711182,0.3271999955177307,,,,,0.15805700421333313,16.313739776611328,0.5148199796676636,16.022615432739258,10.820082664489746,,5.463685035705566,46899.67578125,226.5474395751953
2021-04-20,361.6081848144531,1.2659339904785156,1.291139006614685,,23.566190719604492,0.001693999976851046,21.250104904174805,27.34795379638672,940.9869384765625,587.0291137695312,,56473.03125,0.31949999928474426,35.444435119628906,174.91429138183594,33.63383102416992,2330.2109375,0.5358970165252686,153.70164489746094,0.4006139934062958,2.4033029079437256,0.3221530020236969,,,14.364727973937988,0.9862449765205383,38.95063400268555,260.94134521484375,3452.38330078125,4.937539100646973,,,40.90241241455078,1.2249879837036133,14.847564697265625,,1.9999999949504854e-06,31.77005386352539,2.4453420639038086,,,,13.609713554382324,0.13303500413894653,0.0013689999468624592,0.2519969940185547,,0.5279499888420105,401.2078857421875,1.3832989931106567,6.415221214294434,0.20652000606060028,8.564796447753906,1.2734520435333252,,5.823538780212402,1.041038990020752,0.5139849781990051,0.02494800090789795,9.999999974752427e-07,3.02557110786438,317.69293212890625,,2.5657129287719727,6.684967994689941,,34.38026809692383,5.133227825164795,0.026552999392151833,,173.9131622314453,1.0720809698104858,,0.055984001606702805,5.212015151977539,382.5422058105469,1.396515965461731,0.34152400493621826,,,,,0.16040800511837006,17.321775436401367,0.521619975566864,16.819822311401367,11.742767333984375,,5.697752952575684,48945.75390625,248.2597198486328
2021-04-21,354.138427734375,1.2067350149154663,1.2128080129623413,,22.915721893310547,0.0016169999726116657,19.635147094726562,25.90350341796875,913.90576171875,546.0235595703125,,53906.08984375,0.3069249987602234,33.871028900146484,181.46449279785156,32.15621566772461,2364.751708984375,0.46872299909591675,148.27786254882812,0.369035005569458,2.4399240016937256,0.29219698905944824,,,15.565451622009277,0.9793580174446106,36.43635940551758,258.80560302734375,4020.18603515625,4.789894104003906,,,40.55510711669922,1.1885700225830078,13.138910293579102,,9.999999974752427e-07,32.51304244995117,2.2277889251708984,,,,13.992287635803223,0.12308000028133392,0.0016710000345483422,0.2272309958934784,,0.4920879900455475,379.7809753417969,1.2964979410171509,6.471558094024658,0.20252299308776855,8.168737411499023,1.229941964149475,,5.87307596206665,0.942035973072052,0.5237749814987183,0.021019000560045242,0.0,2.8990418910980225,295.8661193847656,,2.483107089996338,6.347760200500488,,33.428768157958984,6.038060188293457,0.024428000673651695,,178.42782592773438,1.0839849710464478,,0.05417200177907944,4.971045970916748,350.83734130859375,1.337831974029541,0.3592289984226227,,,,,0.15004399418830872,17.57737159729004,0.5126500129699707,15.905679702758789,11.062106132507324,,5.349398136138916,45608.37109375,240.63388061523438
2021-04-22,362.22857666015625,1.147017002105713,1.163849949836731,,21.89972686767578,0.0015539999585598707,18.77232551574707,24.034961700439453,854.0779418945312,506.01300048828125,,51762.2734375,0.2609669864177704,32.98847579956055,164.48876953125,33.51214599609375,2403.53515625,0.4068019986152649,145.82623291015625,0.32860198616981506,2.4817941188812256,0.2584860026836395,,,15.407519340515137,0.9086459875106812,35.23340606689453,253.07835388183594,4034.2578125,4.802451133728027,,,40.92966842651367,0.9757099747657776,13.891494750976562,,1.9999999949504854e-06,38.8797607421875,2.067154884338379,,,,10.942253112792969,0.11012999713420868,0.0009030000073835254,0.19079700112342834,,0.4503459930419922,348.03997802734375,1.159682035446167,6.589888095855713,0.1179480031132698,8.089658737182617,1.1024609804153442,,5.090768814086914,0.9028850197792053,0.46497800946235657,0.019773999229073524,9.999999974752427e-07,2.766953945159912,276.8070373535156,,2.214539051055908,5.861223220825195,,29.881662368774414,5.3769731521606445,0.022892000153660774,,187.8794403076172,1.0761899948120117,,0.051833998411893845,4.450951099395752,349.8382568359375,1.2498810291290283,0.3494449853897095,,,,,0.1412159949541092,17.309284210205078,0.4385649859905243,15.301650047302246,9.942479133605957,,4.937912940979004,45358.453125,224.92897033691406
2021-04-23,345.6553039550781,1.155701994895935,1.1640390157699585,,19.583099365234375,0.0015330000314861536,20.477582931518555,23.498424530029297,838.8472290039062,526.5652465820312,,51093.65234375,0.2485090047121048,32.22798538208008,161.44442749023438,32.558380126953125,2363.586181640625,0.4121040105819702,138.89479064941406,0.31498900055885315,2.4432060718536377,0.2687479853630066,,,17.165176391601562,0.8628529906272888,35.05847930908203,241.35877990722656,4079.53857421875,4.646572113037109,,,38.47616958618164,0.9330710172653198,13.049483299255371,,9.999999974752427e-07,36.97842025756836,1.9526050090789795,,,,10.474106788635254,0.1090250015258789,0.0005530000198632479,0.2012850046157837,,0.45089200139045715,354.8834228515625,1.169659972190857,6.284031867980957,0.11801200360059738,7.466897010803223,1.1849370002746582,,4.81387186050415,0.8689709901809692,0.42989200353622437,0.023936999961733818,1.9999999949504854e-06,2.6398870944976807,262.6677551269531,,2.239931106567383,5.571853160858154,,27.721052169799805,5.203442096710205,0.023138999938964844,,181.58428955078125,0.9869999885559082,,0.05448799952864647,4.535439968109131,335.8617858886719,1.2343690395355225,0.38180801272392273,,,,,0.14274999499320984,16.609743118286133,0.426596999168396,14.894803047180176,9.941779136657715,,4.811355113983154,43292.13671875,220.2161407470703
2021-04-24,317.49932861328125,1.101354956626892,1.0881669521331787,,24.444730758666992,0.0015020000282675028,18.39421272277832,21.777528762817383,769.1758422851562,496.4150695800781,,50050.8671875,0.27021199464797974,28.932832717895508,148.56846618652344,29.56983184814453,2211.625732421875,0.36735799908638,133.53948974609375,0.2774460017681122,2.286426067352295,0.2444619983434677,,,15.083061218261719,0.8852880001068115,31.125198364257812,224.8357696533203,4009.413330078125,4.25380802154541,,,36.615821838378906,0.8462479710578918,11.353540420532227,,9.999999974752427e-07,40.7373161315918,1.770948052406311,,,,9.774173736572266,0.10270600020885468,0.0005949999904260039,0.17827899754047394,,0.42574599385261536,380.51385498046875,1.0487060546875,5.8829731941223145,0.12244100123643875,6.620237827301025,1.0320489406585693,,6.1355109214782715,0.8492140173912048,0.38787001371383667,0.02082199975848198,9.999999974752427e-07,2.368536949157715,246.5718231201172,,2.017874002456665,5.079016208648682,,26.872379302978516,4.689403057098389,0.020628999918699265,,172.8790283203125,1.0015020370483398,,0.04747400060296059,4.115969181060791,303.0417175292969,1.1036089658737183,0.3534280061721802,,,,,0.12882499396800995,16.353797912597656,0.40986698865890503,13.717338562011719,8.651966094970703,,4.4359002113342285,39175.59375,200.7656707763672
